timestampMillis,pos_slew,vel_slew,pos_boom,vel_boom,pos_jib,vel_jib,pos_extension,vel_extension,pos_winch,vel_winch,estopLatched,deadmanHeld,watchdogTripped,alarms
1784216437034,0.0000,0.0000,19.0138,4.9952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437054,0.0000,0.0000,19.1144,4.9955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437073,0.0000,0.0000,19.2119,4.9957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437094,0.0000,0.0000,19.3152,4.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437115,0.0000,0.0000,19.4154,4.9961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437134,0.0000,0.0000,19.5109,4.9963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437153,0.0000,0.0000,19.6135,4.9965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437174,0.0000,0.0000,19.7106,4.9966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437194,0.0000,0.0000,19.8112,4.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,true,false,""
1784216437214,0.0000,0.0000,19.9115,4.9970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437237,0.0000,0.0000,20.0285,4.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437254,0.0000,0.0000,20.1133,4.9798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437274,0.0000,0.0000,20.2137,4.9629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437294,0.0000,0.0000,20.3093,4.9418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437314,0.0000,0.0000,20.4068,4.9155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437334,0.0000,0.0000,20.5073,4.8836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437357,0.0000,0.0000,20.6189,4.8430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437374,0.0000,0.0000,20.7006,4.8087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437394,0.0000,0.0000,20.7949,4.7656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437415,0.0000,0.0000,20.8955,4.7154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437434,0.0000,0.0000,20.9817,4.6682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437453,0.0000,0.0000,21.0734,4.6144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437474,0.0000,0.0000,21.1639,4.5575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437495,0.0000,0.0000,21.2619,4.4919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437514,0.0000,0.0000,21.3439,4.4330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437535,0.0000,0.0000,21.4403,4.3602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437554,0.0000,0.0000,21.5164,4.2990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437574,0.0000,0.0000,21.6040,4.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437595,0.0000,0.0000,21.6875,4.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437615,0.0000,0.0000,21.7705,4.0739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437634,0.0000,0.0000,21.8498,3.9965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437654,0.0000,0.0000,21.9251,3.9194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437675,0.0000,0.0000,22.0063,3.8328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437695,0.0000,0.0000,22.0812,3.7489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437714,0.0000,0.0000,22.1509,3.6673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437736,0.0000,0.0000,22.2309,3.5697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437753,0.0000,0.0000,22.2903,3.4938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437775,0.0000,0.0000,22.3636,3.3964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437794,0.0000,0.0000,22.4250,3.3110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437814,0.0000,0.0000,22.4897,3.2173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437834,0.0000,0.0000,22.5525,3.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437854,0.0000,0.0000,22.6134,3.0258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437874,0.0000,0.0000,22.6715,2.9298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437894,0.0000,0.0000,22.7284,2.8312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437914,0.0000,0.0000,22.7825,2.7330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437934,0.0000,0.0000,22.8367,2.6299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437954,0.0000,0.0000,22.8864,2.5307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437974,0.0000,0.0000,22.9359,2.4265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216437994,0.0000,0.0000,22.9819,2.3246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438014,0.0000,0.0000,23.0257,2.2224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438034,0.0000,0.0000,23.0694,2.1145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438054,0.0000,0.0000,23.1091,2.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438075,0.0000,0.0000,23.1483,1.9121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438095,0.0000,0.0000,23.1858,1.8161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438114,0.0000,0.0000,23.2177,1.7342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438134,0.0000,0.0000,23.2515,1.6476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438154,0.0000,0.0000,23.2819,1.5697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438174,0.0000,0.0000,23.3129,1.4903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438194,0.0000,0.0000,23.3410,1.4182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438214,0.0000,0.0000,23.3675,1.3504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438234,0.0000,0.0000,23.3938,1.2829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438254,0.0000,0.0000,23.4177,1.2217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438274,0.0000,0.0000,23.4414,1.1607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438294,0.0000,0.0000,23.4626,1.1067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
1784216438314,0.0000,0.0000,23.4845,1.0504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,false,false,""
